teamname,bcs,team,opponent,line,overunder,ownscore,opponentscore,vseteamname,date,day,month,year,season,realspread,win,tie
Northern Illinois,0,68,82,13,,3,16,"Northern Illinois University (DeKalb, IL) ",31oct1998,31,10,1998,1998,-13,0,0
Northern Illinois,0,68,142,38,,17,38,"Northern Illinois University (DeKalb, IL) ",10oct1998,10,10,1998,1998,-21,0,0
Northern Illinois,0,68,85,9.5,,23,34,"Northern Illinois University (DeKalb, IL) ",21nov1998,21,11,1998,1998,-11,0,0
Northern Illinois,0,68,141,10.5,,16,6,"Northern Illinois University (DeKalb, IL) ",17oct1998,17,10,1998,1998,10,1,0
Northern Illinois,0,68,Eastern Illinois,,,10,24,"Northern Illinois University (DeKalb, IL) ",19sep1998,19,9,1998,1998,-14,0,0
Northern Illinois,0,68,118,25.5,,9,41,"Northern Illinois University (DeKalb, IL) ",30oct1999,30,10,1999,1999,-32,0,0
Northern Illinois,0,68,136,,,30,23,"Northern Illinois University (DeKalb, IL) ",20nov1999,20,11,1999,1999,7,1,0
Northern Illinois,0,68,145,-15.5,,45,21,"Northern Illinois University (DeKalb, IL) ",02oct1999,2,10,1999,1999,24,1,0
Northern Illinois,0,68,67,8.5,,21,24,"Northern Illinois University (DeKalb, IL) ",25sep1999,25,9,1999,1999,-3,0,0
Northern Illinois,0,68,86,-9.5,,37,17,"Northern Illinois University (DeKalb, IL) ",09oct1999,9,10,1999,1999,20,1,0
Northern Illinois,0,68,Western Illinois,,,21,27,"Northern Illinois University (DeKalb, IL) ",02sep1999,2,9,1999,1999,-6,0,0
Northern Illinois,0,68,123,-14,,50,7,"Northern Illinois University (DeKalb, IL) ",23oct1999,23,10,1999,1999,43,1,0
Northern Illinois,0,68,115,17,,31,34,"Northern Illinois University (DeKalb, IL) ",11sep1999,11,9,1999,1999,-3,0,0
Northern Illinois,0,68,136,-4.5,,30,23,"Northern Illinois University (DeKalb, IL) ",20nov1999,20,11,1999,1999,7,1,0
Northern Illinois,0,68,82,6,,14,44,"Northern Illinois University (DeKalb, IL) ",13nov1999,13,11,1999,1999,-30,0,0
Northern Illinois,0,68,141,2,,31,27,"Northern Illinois University (DeKalb, IL) ",16oct1999,16,10,1999,1999,4,1,0
Northern Illinois,0,68,133,14.5,,0,24,"Northern Illinois University (DeKalb, IL) ",18sep1999,18,9,1999,1999,-24,0,0
Northern Illinois,0,68,94,8,,17,35,"Northern Illinois University (DeKalb, IL) ",31aug2000,31,8,2000,2000,-18,0,0
Northern Illinois,0,68,86,-11,,43,14,"Northern Illinois University (DeKalb, IL) ",30sep2000,30,9,2000,2000,29,1,0
Northern Illinois,0,68,142,-4,,40,20,"Northern Illinois University (DeKalb, IL) ",07oct2000,7,10,2000,2000,20,1,0
Northern Illinois,0,68,145,,,73,10,"Northern Illinois University (DeKalb, IL) ",28oct2000,28,10,2000,2000,63,1,0
Northern Illinois,0,68,Illinois State,,,52,0,"Northern Illinois University (DeKalb, IL) ",09sep2000,9,9,2000,2000,52,1,0
Northern Illinois,0,68,84,22.5,,14,31,"Northern Illinois University (DeKalb, IL) ",23sep2000,23,9,2000,2000,-17,0,0
Northern Illinois,0,68,124,-1,,52,35,"Northern Illinois University (DeKalb, IL) ",14oct2000,14,10,2000,2000,17,1,0
Northern Illinois,0,68,141,-25,,40,6,"Northern Illinois University (DeKalb, IL) ",18nov2000,18,11,2000,2000,34,1,0
Northern Illinois,0,68,82,5,,24,38,"Northern Illinois University (DeKalb, IL) ",04nov2000,4,11,2000,2000,-14,0,0
Northern Illinois,0,68,136,-15,,32,39,"Northern Illinois University (DeKalb, IL) ",11nov2000,11,11,2000,2000,-7,0,0
Northern Illinois,0,68,67,6,,22,52,"Northern Illinois University (DeKalb, IL) ",21oct2000,21,10,2000,2000,-30,0,0
Northern Illinois,0,68,86,-12.5,,33,29,"Northern Illinois University (DeKalb, IL) ",17nov2001,17,11,2001,2001,4,1,0
Northern Illinois,0,68,141,-8,,33,24,"Northern Illinois University (DeKalb, IL) ",27oct2001,27,10,2001,2001,9,1,0
Northern Illinois,0,68,Sam Houston State,,,41,16,"Northern Illinois University (DeKalb, IL) ",22sep2001,22,9,2001,2001,25,1,0
Northern Illinois,0,68,123,-11,,34,44,"Northern Illinois University (DeKalb, IL) ",13oct2001,13,10,2001,2001,-10,0,0
Northern Illinois,0,68,67,4,,20,12,"Northern Illinois University (DeKalb, IL) ",20oct2001,20,10,2001,2001,8,1,0
Northern Illinois,0,68,138,1.5,,35,38,"Northern Illinois University (DeKalb, IL) ",24nov2001,24,11,2001,2001,-3,0,0
Northern Illinois,0,68,118,0,,15,37,"Northern Illinois University (DeKalb, IL) ",06oct2001,6,10,2001,2001,-22,0,0
Northern Illinois,0,68,82,18.5,,20,41,"Northern Illinois University (DeKalb, IL) ",29sep2001,29,9,2001,2001,-21,0,0
Northern Illinois,0,68,72,19.5,,12,17,"Northern Illinois University (DeKalb, IL) ",08sep2001,8,9,2001,2001,-5,0,0
Northern Illinois,0,68,204,,,20,17,"Northern Illinois University (DeKalb, IL) ",30aug2001,30,8,2001,2001,3,1,0
Northern Illinois,0,68,136,-23.5,,40,17,"Northern Illinois University (DeKalb, IL) ",03nov2001,3,11,2001,2001,23,1,0
Northern Illinois,0,68,204,7,,6,37,"Northern Illinois University (DeKalb, IL) ",07sep2002,7,9,2002,2002,-31,0,0
Northern Illinois,0,68,141,-8.5,,49,0,"Northern Illinois University (DeKalb, IL) ",19oct2002,19,10,2002,2002,49,1,0
Northern Illinois,0,68,85,4,60,26,17,"Northern Illinois University (DeKalb, IL) ",09nov2002,9,11,2002,2002,9,1,0
Northern Illinois,0,68,82,-1.5,57,30,33,"Northern Illinois University (DeKalb, IL) ",23nov2002,23,11,2002,2002,-3,0,0
Northern Illinois,0,68,67,-3,56,24,20,"Northern Illinois University (DeKalb, IL) ",26oct2002,26,10,2002,2002,4,1,0
Northern Illinois,0,68,86,-2.5,46.5,41,29,"Northern Illinois University (DeKalb, IL) ",05oct2002,5,10,2002,2002,12,1,0
Northern Illinois,0,68,138,1.5,,42,41,"Northern Illinois University (DeKalb, IL) ",29aug2002,29,8,2002,2002,1,1,0
Northern Illinois,0,68,Western Illinois,,,26,29,"Northern Illinois University (DeKalb, IL) ",21sep2002,21,9,2002,2002,-3,0,0
Northern Illinois,0,68,111,22.5,,21,24,"Northern Illinois University (DeKalb, IL) ",14sep2002,14,9,2002,2002,-3,0,0
Northern Illinois,0,68,121,8,,48,41,"Northern Illinois University (DeKalb, IL) ",12oct2002,12,10,2002,2002,7,1,0
Northern Illinois,0,68,123,-6.5,54.5,13,6,"Northern Illinois University (DeKalb, IL) ",28sep2002,28,9,2002,2002,7,1,0
Northern Illinois,0,68,136,-23,,49,21,"Northern Illinois University (DeKalb, IL) ",16nov2002,16,11,2002,2002,28,1,0
Northern Illinois,0,68,86,-16.5,49,48,23,"Northern Illinois University (DeKalb, IL) ",01nov2003,1,11,2003,2003,25,1,0
Northern Illinois,0,68,Tennessee Tech,,,42,17,"Northern Illinois University (DeKalb, IL) ",06sep2003,6,9,2003,2003,25,1,0
Northern Illinois,0,68,82,-1.5,54.5,30,49,"Northern Illinois University (DeKalb, IL) ",15nov2003,15,11,2003,2003,-19,0,0
Northern Illinois,0,68,67,-11,53,37,10,"Northern Illinois University (DeKalb, IL) ",18oct2003,18,10,2003,2003,27,1,0
Northern Illinois,0,68,85,4,50,18,34,"Northern Illinois University (DeKalb, IL) ",25oct2003,25,10,2003,2003,-16,0,0
Northern Illinois,0,68,136,-25,49.5,38,24,"Northern Illinois University (DeKalb, IL) ",22nov2003,22,11,2003,2003,14,1,0
Northern Illinois,0,68,60,7.5,51.5,20,13,"Northern Illinois University (DeKalb, IL) ",28aug2003,28,8,2003,2003,7,1,0
Northern Illinois,0,68,141,-18,48,40,24,"Northern Illinois University (DeKalb, IL) ",11oct2003,11,10,2003,2003,16,1,0
Northern Illinois,0,68,101,-6.5,,24,16,"Northern Illinois University (DeKalb, IL) ",27sep2003,27,9,2003,2003,8,1,0
Northern Illinois,0,68,117,-21.5,50,30,23,"Northern Illinois University (DeKalb, IL) ",04oct2003,4,10,2003,2003,7,1,0
Northern Illinois,0,68,51,13.5,48,19,16,"Northern Illinois University (DeKalb, IL) ",20sep2003,20,9,2003,2003,3,1,0
Northern Illinois,0,68,145,-23,51,40,9,"Northern Illinois University (DeKalb, IL) ",08nov2003,8,11,2003,2003,31,1,0
Northern Illinois,0,68,136,-17.5,67.5,34,16,"Northern Illinois University (DeKalb, IL) ",20nov2004,20,11,2004,2004,18,1,0
Northern Illinois,0,68,82,-6,65,17,31,"Northern Illinois University (DeKalb, IL) ",09nov2004,9,11,2004,2004,-14,0,0
Northern Illinois,0,68,85,2,59,34,17,"Northern Illinois University (DeKalb, IL) ",24sep2004,24,9,2004,2004,17,1,0
Northern Illinois,0,68,67,-20,56,59,38,"Northern Illinois University (DeKalb, IL) ",23oct2004,23,10,2004,2004,21,1,0
Northern Illinois,0,68,124,-17.5,56.5,49,19,"Northern Illinois University (DeKalb, IL) ",02oct2004,2,10,2004,2004,30,1,0
Northern Illinois,0,68,196,,43.5,34,21,"Northern Illinois University (DeKalb, IL) ",30dec2004,30,12,2004,2004,,,0
Northern Illinois,0,68,142,-16,57,30,28,"Northern Illinois University (DeKalb, IL) ",09oct2004,9,10,2004,2004,2,1,0
Northern Illinois,0,68,60,17,,20,23,"Northern Illinois University (DeKalb, IL) ",04sep2004,4,9,2004,2004,-3,0,0
Northern Illinois,0,68,86,-21,57,38,31,"Northern Illinois University (DeKalb, IL) ",30oct2004,30,10,2004,2004,7,1,0
Northern Illinois,0,68,Southern Illinois,-21,,23,22,"Northern Illinois University (DeKalb, IL) ",11sep2004,11,9,2004,2004,1,1,0
Northern Illinois,0,68,101,6.5,48,41,48,"Northern Illinois University (DeKalb, IL) ",18sep2004,18,9,2004,2004,-7,0,0
Northern Illinois,0,68,141,-20.5,50.5,42,10,"Northern Illinois University (DeKalb, IL) ",16oct2004,16,10,2004,2004,32,1,0
Northern Illinois,0,68,103,19,54,17,33,"Northern Illinois University (DeKalb, IL) ",03sep2005,3,9,2005,2005,-16,0,0
Northern Illinois,0,68,121,-3,64,38,27,"Northern Illinois University (DeKalb, IL) ",05oct2005,5,10,2005,2005,11,1,0
Northern Illinois,0,68,141,-3,50,31,28,"Northern Illinois University (DeKalb, IL) ",05nov2005,5,11,2005,2005,3,1,0
Northern Illinois,0,68,136,-21,59.5,24,8,"Northern Illinois University (DeKalb, IL) ",15oct2005,15,10,2005,2005,16,1,0
Northern Illinois,0,68,124,-8,58,42,48,"Northern Illinois University (DeKalb, IL) ",24sep2005,24,9,2005,2005,-6,0,0
Northern Illinois,0,68,82,11.5,52,35,17,"Northern Illinois University (DeKalb, IL) ",16nov2005,16,11,2005,2005,18,1,0
Northern Illinois,0,68,67,-11,61.5,42,7,"Northern Illinois University (DeKalb, IL) ",23nov2005,23,11,2005,2005,35,1,0
Northern Illinois,0,68,94,2.5,57.5,37,38,"Northern Illinois University (DeKalb, IL) ",10sep2005,10,9,2005,2005,-1,0,0
Northern Illinois,0,68,Tennessee Tech,,,42,3,"Northern Illinois University (DeKalb, IL) ",17sep2005,17,9,2005,2005,39,1,0
Northern Illinois,0,68,124,,54,30,31,"Northern Illinois University (DeKalb, IL) ",01dec2005,1,12,2005,2005,,,0
Northern Illinois,0,68,123,-10.5,57,34,3,"Northern Illinois University (DeKalb, IL) ",22oct2005,22,10,2005,2005,31,1,0
Northern Illinois,0,68,86,-28,59,17,31,"Northern Illinois University (DeKalb, IL) ",29oct2005,29,10,2005,2005,-14,0,0
Northern Illinois,0,68,141,3.5,48,31,10,"Northern Illinois University (DeKalb, IL) ",17nov2006,17,11,2006,2006,21,1,0
Northern Illinois,0,68,133,16.5,47,14,24,"Northern Illinois University (DeKalb, IL) ",28oct2006,28,10,2006,2006,-10,0,0
Northern Illinois,0,68,117,-19,45.5,23,35,"Northern Illinois University (DeKalb, IL) ",09sep2006,9,9,2006,2006,-12,0,0
Northern Illinois,0,68,86,-7,57,40,28,"Northern Illinois University (DeKalb, IL) ",30sep2006,30,9,2006,2006,12,1,0
Northern Illinois,0,68,136,-10,42.5,27,0,"Northern Illinois University (DeKalb, IL) ",24nov2006,24,11,2006,2006,27,1,0
Northern Illinois,0,68,105,17.5,49.5,12,35,"Northern Illinois University (DeKalb, IL) ",02sep2006,2,9,2006,2006,-23,0,0
Northern Illinois,0,68,145,-26,48,31,13,"Northern Illinois University (DeKalb, IL) ",16sep2006,16,9,2006,2006,18,1,0
Northern Illinois,0,68,56,-32.5,55,43,21,"Northern Illinois University (DeKalb, IL) ",21oct2006,21,10,2006,2006,22,1,0
Northern Illinois,0,68,121,-13,54.5,28,25,"Northern Illinois University (DeKalb, IL) ",08oct2006,8,10,2006,2006,3,1,0
Northern Illinois,0,68,110,,46,7,37,"Northern Illinois University (DeKalb, IL) ",19dec2006,19,12,2006,2006,,,0
Northern Illinois,0,68,82,-13.5,52.5,13,17,"Northern Illinois University (DeKalb, IL) ",07nov2006,7,11,2006,2006,-4,0,0
Northern Illinois,0,68,Indiana State,,,48,14,"Northern Illinois University (DeKalb, IL) ",23sep2006,23,9,2006,2006,34,1,0
Northern Illinois,0,68,67,-3,50.5,14,16,"Northern Illinois University (DeKalb, IL) ",14oct2006,14,10,2006,2006,-2,0,0
Northern Illinois,0,68,141,3,61,10,35,"Northern Illinois University (DeKalb, IL) ",29sep2007,29,9,2007,2007,-25,0,0
Northern Illinois,0,68,66,16.5,72.5,24,35,"Northern Illinois University (DeKalb, IL) ",17nov2007,17,11,2007,2007,-11,0,0
Northern Illinois,0,68,80,2.5,48.5,42,35,"Northern Illinois University (DeKalb, IL) ",22sep2007,22,9,2007,2007,7,1,0
Northern Illinois,0,68,136,-13,43,19,21,"Northern Illinois University (DeKalb, IL) ",15sep2007,15,9,2007,2007,-2,0,0
Northern Illinois,0,68,133,12,45.5,3,16,"Northern Illinois University (DeKalb, IL) ",01sep2007,1,9,2007,2007,-13,0,0
Northern Illinois,0,68,86,9.5,56,21,27,"Northern Illinois University (DeKalb, IL) ",24nov2007,24,11,2007,2007,-6,0,0
Northern Illinois,0,68,Southern Illinois,,,31,34,"Northern Illinois University (DeKalb, IL) ",08sep2007,8,9,2007,2007,-3,0,0
Northern Illinois,0,68,123,3.5,50.5,27,20,"Northern Illinois University (DeKalb, IL) ",10nov2007,10,11,2007,2007,7,1,0
Northern Illinois,0,68,111,23,51,3,44,"Northern Illinois University (DeKalb, IL) ",20oct2007,20,10,2007,2007,-41,0,0
Northern Illinois,0,68,67,4.5,58,13,17,"Northern Illinois University (DeKalb, IL) ",13oct2007,13,10,2007,2007,-4,0,0
Northern Illinois,0,68,82,3.5,57,21,70,"Northern Illinois University (DeKalb, IL) ",27oct2007,27,10,2007,2007,-49,0,0
Northern Illinois,0,68,56,-3.5,54,15,16,"Northern Illinois University (DeKalb, IL) ",06oct2007,6,10,2007,2007,-1,0,0
Northern Illinois,0,68,114,16.5,44.5,9,13,"Northern Illinois University (DeKalb, IL) ",04oct2008,4,10,2008,2008,-4,0,0
Northern Illinois,0,68,86,8,46.5,14,45,"Northern Illinois University (DeKalb, IL) ",05nov2008,5,11,2008,2008,-31,0,0
Northern Illinois,0,68,67,6,53,26,29,"Northern Illinois University (DeKalb, IL) ",06sep2008,6,9,2008,2008,-3,0,0
Northern Illinois,0,68,141,-4,51,30,33,"Northern Illinois University (DeKalb, IL) ",12nov2008,12,11,2008,2008,-3,0,0
Northern Illinois,0,68,121,-11,41.5,17,13,"Northern Illinois University (DeKalb, IL) ",11oct2008,11,10,2008,2008,4,1,0
Northern Illinois,0,68,85,-7,48,16,13,"Northern Illinois University (DeKalb, IL) ",25oct2008,25,10,2008,2008,3,1,0
Northern Illinois,0,68,140,10,56,27,31,"Northern Illinois University (DeKalb, IL) ",30aug2008,30,8,2008,2008,-4,0,0
Northern Illinois,0,68,82,-8,45,38,7,"Northern Illinois University (DeKalb, IL) ",18oct2008,18,10,2008,2008,31,1,0
Northern Illinois,0,68,Indiana State,,,48,3,"Northern Illinois University (DeKalb, IL) ",20sep2008,20,9,2008,2008,45,1,0
Northern Illinois,0,68,123,-1.5,51,42,14,"Northern Illinois University (DeKalb, IL) ",18nov2008,18,11,2008,2008,28,1,0
Northern Illinois,0,68,136,-5,50.5,37,0,"Northern Illinois University (DeKalb, IL) ",27sep2008,27,9,2008,2008,37,1,0
Northern Illinois,0,68,66,-3,52,0,16,"Northern Illinois University (DeKalb, IL) ",25nov2008,25,11,2008,2008,-16,0,0
Northern Illinois,0,68,57,,46.5,10,17,"Northern Illinois University (DeKalb, IL) ",28dec2008,28,12,2008,2008,,,0
Northern Illinois,0,68,Western Illinois,-13.5,44,41,7,"Northern Illinois University (DeKalb, IL) ",12sep2009,12,9,2009,2009,34,1,0
Northern Illinois,0,68,136,-21.5,48,50,6,"Northern Illinois University (DeKalb, IL) ",05nov2009,5,11,2009,2009,44,1,0
Northern Illinois,0,68,124,-11,41,27,10,"Northern Illinois University (DeKalb, IL) ",31oct2009,31,10,2009,2009,17,1,0
Northern Illinois,0,68,80,-15,54,31,34,"Northern Illinois University (DeKalb, IL) ",26sep2009,26,9,2009,2009,-3,0,0
Northern Illinois,0,68,141,13.5,52.5,31,45,"Northern Illinois University (DeKalb, IL) ",27nov2009,27,11,2009,2009,-14,0,0
Northern Illinois,0,68,117,1.5,45,31,38,"Northern Illinois University (DeKalb, IL) ",21nov2009,21,11,2009,2009,-7,0,0
Northern Illinois,0,68,67,-6,49,38,3,"Northern Illinois University (DeKalb, IL) ",03oct2009,3,10,2009,2009,35,1,0
Northern Illinois,0,68,204,,50,3,27,"Northern Illinois University (DeKalb, IL) ",02jan2010,2,1,2010,2009,,,0
Northern Illinois,0,68,35,11.5,52,28,21,"Northern Illinois University (DeKalb, IL) ",19sep2009,19,9,2009,2009,7,1,0
Northern Illinois,0,68,121,-10,45,27,22,"Northern Illinois University (DeKalb, IL) ",24oct2009,24,10,2009,2009,5,1,0
Northern Illinois,0,68,82,-7.5,60.5,19,20,"Northern Illinois University (DeKalb, IL) ",17oct2009,17,10,2009,2009,-1,0,0
Northern Illinois,0,68,111,16.5,49,20,28,"Northern Illinois University (DeKalb, IL) ",05sep2009,5,9,2009,2009,-8,0,0
Northern Illinois,0,68,86,-16.5,46.5,26,20,"Northern Illinois University (DeKalb, IL) ",12nov2009,12,11,2009,2009,6,1,0
Northwestern,1,94,119,26,,27,23,"Northwestern University (Evanston, IL) ",14sep1985,14,9,1985,1985,4,1,0
Northwestern,1,94,133,21.5,,10,49,"Northwestern University (Evanston, IL) ",26oct1985,26,10,1985,1985,-39,0,0
Northwestern,1,94,68,0,,38,16,"Northwestern University (Evanston, IL) ",28sep1985,28,9,1985,1985,22,1,0
Northwestern,1,94,105,25,49,17,35,"Northwestern University (Evanston, IL) ",09nov1985,9,11,1985,1985,-18,0,0
Northwestern,1,94,113,22,,0,32,"Northwestern University (Evanston, IL) ",16nov1985,16,11,1985,1985,-32,0,0
Northwestern,1,94,72,20,,20,45,"Northwestern University (Evanston, IL) ",23nov1985,23,11,1985,1985,-25,0,0
Northwestern,1,94,140,11,50,10,21,"Northwestern University (Evanston, IL) ",12oct1985,12,10,1985,1985,-11,0,0
Northwestern,1,94,107,10,60.5,7,26,"Northwestern University (Evanston, IL) ",05oct1985,5,10,1985,1985,-19,0,0
Northwestern,1,94,111,15,,17,14,"Northwestern University (Evanston, IL) ",19oct1985,19,10,1985,1985,3,1,0
Northwestern,1,94,95,8,,17,40,"Northwestern University (Evanston, IL) ",07sep1985,7,9,1985,1985,-23,0,0
Northwestern,1,94,35,20.5,,7,31,"Northwestern University (Evanston, IL) ",02nov1985,2,11,1985,1985,-24,0,0
Northwestern,1,94,127,13.5,,25,18,"Northwestern University (Evanston, IL) ",20sep1986,20,9,1986,1986,7,1,0
Northwestern,1,94,72,10,,23,18,"Northwestern University (Evanston, IL) ",22nov1986,22,11,1986,1986,5,1,0
Northwestern,1,94,105,31,,9,30,"Northwestern University (Evanston, IL) ",08nov1986,8,11,1986,1986,-21,0,0
Northwestern,1,94,113,19,,24,21,"Northwestern University (Evanston, IL) ",15nov1986,15,11,1986,1986,3,1,0
Northwestern,1,94,107,9,,7,24,"Northwestern University (Evanston, IL) ",04oct1986,4,10,1986,1986,-17,0,0
Northwestern,1,94,133,32,,20,27,"Northwestern University (Evanston, IL) ",25oct1986,25,10,1986,1986,-7,0,0
Northwestern,1,94,95,6,,6,17,"Northwestern University (Evanston, IL) ",06sep1986,6,9,1986,1986,-11,0,0
Northwestern,1,94,35,-4,,16,17,"Northwestern University (Evanston, IL) ",01nov1986,1,11,1986,1986,-1,0,0
Northwestern,1,94,111,6,,27,35,"Northwestern University (Evanston, IL) ",18oct1986,18,10,1986,1986,-8,0,0
Northwestern,1,94,140,16,,23,44,"Northwestern University (Evanston, IL) ",11oct1986,11,10,1986,1986,-21,0,0
Northwestern,1,94,95,7.5,,16,31,"Northwestern University (Evanston, IL) ",12sep1987,12,9,1987,1987,-15,0,0
Northwestern,1,94,133,21,,24,52,"Northwestern University (Evanston, IL) ",07nov1987,7,11,1987,1987,-28,0,0
Northwestern,1,94,119,6.5,,3,28,"Northwestern University (Evanston, IL) ",19sep1987,19,9,1987,1987,-25,0,0
Northwestern,1,94,107,15.5,,18,35,"Northwestern University (Evanston, IL) ",03oct1987,3,10,1987,1987,-17,0,0
Northwestern,1,94,68,0,,16,16,"Northwestern University (Evanston, IL) ",26sep1987,26,9,1987,1987,0,0,1
Northwestern,1,94,140,12.5,,33,45,"Northwestern University (Evanston, IL) ",10oct1987,10,10,1987,1987,-12,0,0
Northwestern,1,94,111,7,,27,24,"Northwestern University (Evanston, IL) ",24oct1987,24,10,1987,1987,3,1,0
Northwestern,1,94,72,9.5,,28,10,"Northwestern University (Evanston, IL) ",21nov1987,21,11,1987,1987,18,1,0
Northwestern,1,94,35,9.5,,15,20,"Northwestern University (Evanston, IL) ",14nov1987,14,11,1987,1987,-5,0,0
Northwestern,1,94,103,31,,6,29,"Northwestern University (Evanston, IL) ",31oct1987,31,10,1987,1987,-23,0,0
Northwestern,1,94,113,18,,0,38,"Northwestern University (Evanston, IL) ",17oct1987,17,10,1987,1987,-38,0,0
Northwestern,1,94,127,13.5,,7,23,"Northwestern University (Evanston, IL) ",24sep1988,24,9,1988,1988,-16,0,0
Northwestern,1,94,133,30.5,,10,35,"Northwestern University (Evanston, IL) ",05nov1988,5,11,1988,1988,-25,0,0
Northwestern,1,94,95,9,,21,31,"Northwestern University (Evanston, IL) ",03sep1988,3,9,1988,1988,-10,0,0
Northwestern,1,94,107,20,,17,48,"Northwestern University (Evanston, IL) ",01oct1988,1,10,1988,1988,-31,0,0
Northwestern,1,94,140,16,,28,28,"Northwestern University (Evanston, IL) ",08oct1988,8,10,1988,1988,0,0,1
Northwestern,1,94,111,-1,,35,14,"Northwestern University (Evanston, IL) ",22oct1988,22,10,1988,1988,21,1,0
